"recode_name","updated_recode_name","indicator_ID_Github","indicator_ID_Github_raw","indicator_def_github","indicator_def_github_raw","indicator_chapter","indicator_R_bundle","start_position","end_position","matched_pattern"
"KRdata_RISK","KRdata_RISK","cm_riskb_order","cm_riskb_order","Births with a birth order 4 or higher","Births with a birth order 4 or higher","Chap08_CM","CM_RISK_births",3367,3443,"set_label(cm_riskb_order, label = ""Births with a birth order 4 or higher"")) "
"KRdata_RISK","KRdata_RISK","cm_riskb_any_single","cm_riskb_any_single","Birth with any single high-risk category","Birth with any single high-risk category","Chap08_CM","CM_RISK_births",3607,3691,"set_label(cm_riskb_any_single, label = ""Birth with any single high-risk category"")) "
"KRdata_RISK","KRdata_RISK","cm_riskb_mult1","cm_riskb_mult1","Births with multiple risks - under age 18 and short interval","Births with multiple risks - under age 18 and short interval","Chap08_CM","CM_RISK_births",3906,4005,"set_label(cm_riskb_mult1, label = ""Births with multiple risks - under age 18 and short interval"")) "
"KRdata_RISK","KRdata_RISK","cm_riskb_mult2","cm_riskb_mult2","Births with multiple risks - over age 34 and short interval","Births with multiple risks - over age 34 and short interval","Chap08_CM","CM_RISK_births",4133,4231,"set_label(cm_riskb_mult2, label = ""Births with multiple risks - over age 34 and short interval"")) "
"KRdata_RISK","KRdata_RISK","cm_riskb_mult3","cm_riskb_mult3","Births with multiple risks - over age 34 and high order","Births with multiple risks - over age 34 and high order","Chap08_CM","CM_RISK_births",4359,4453,"set_label(cm_riskb_mult3, label = ""Births with multiple risks - over age 34 and high order"")) "
"KRdata_RISK","KRdata_RISK","cm_riskb_mult4","cm_riskb_mult4","Births with multiple risks - over age 34 and short interval and high order","Births with multiple risks - over age 34 and short interval and high order","Chap08_CM","CM_RISK_births",4581,4694,"set_label(cm_riskb_mult4, label = ""Births with multiple risks - over age 34 and short interval and high order"")) "
"KRdata_RISK","KRdata_RISK","cm_riskb_mult5","cm_riskb_mult5","Births with multiple risks - short interval and high order","Births with multiple risks - short interval and high order","Chap08_CM","CM_RISK_births",4822,4919,"set_label(cm_riskb_mult5, label = ""Births with multiple risks - short interval and high order"")) "
"KRdata_RISK","KRdata_RISK","cm_riskb_any_mult","cm_riskb_any_mult","Births with any multiple risk category","Births with any multiple risk category","Chap08_CM","CM_RISK_births",5093,5173,"set_label(cm_riskb_any_mult, label = ""Births with any multiple risk category"")) "
"KRdata_RISK","KRdata_RISK","cm_riskb_any_avoid","cm_riskb_any_avoid","Births in any avoidable high-risk category","Births in any avoidable high-risk category","Chap08_CM","CM_RISK_births",5313,5398,"set_label(cm_riskb_any_avoid, label = ""Births in any avoidable high-risk category"")) "
"KRdata_RISK","KRdata_RISK","cm_riskb_none","cm_riskb_none","Births not in any high risk category","Births not in any high risk category","Chap08_CM","CM_RISK_births",5532,5606,"set_label(cm_riskb_none, label = ""Births not in any high risk category"")) "
"KRdata_RISK","KRdata_RISK","cm_riskb_u18_avoid","cm_riskb_u18_avoid","Births with individual avoidable risk - mothers less than 18 years","Births with individual avoidable risk - mothers less than 18 years","Chap08_CM","CM_RISK_births",5682,5791,"set_label(cm_riskb_u18_avoid, label = ""Births with individual avoidable risk - mothers less than 18 years"")) "
"KRdata_RISK","KRdata_RISK","cm_riskb_o34_avoid","cm_riskb_o34_avoid","Births with individual avoidable risk - mothers over 34 years","Births with individual avoidable risk - mothers over 34 years","Chap08_CM","CM_RISK_births",5867,5971,"set_label(cm_riskb_o34_avoid, label = ""Births with individual avoidable risk - mothers over 34 years"")) "
"KRdata_RISK","KRdata_RISK","cm_riskb_interval_avoid","cm_riskb_interval_avoid","Births with individual avoidable risk - born <24mos since preceding birth","Births with individual avoidable risk - born <24mos since preceding birth","Chap08_CM","CM_RISK_births",6058,6179,"set_label(cm_riskb_interval_avoid, label = ""Births with individual avoidable risk - born <24mos since preceding birth"")) "
"KRdata_RISK","KRdata_RISK","cm_riskb_order_avoid","cm_riskb_order_avoid","Births with individual avoidable risk - birth order 4 or higher","Births with individual avoidable risk - birth order 4 or higher","Chap08_CM","CM_RISK_births",6260,6368,"set_label(cm_riskb_order_avoid, label = ""Births with individual avoidable risk - birth order 4 or higher"")) "
"IRdata_RISK","IRdata_RISK","cm_riskw_unavoid","cm_riskw_unavoid","Currently married women with unavoidable risk - first order birth between age 18 and 34","Currently married women with unavoidable risk - first order birth between age 18 and 34","Chap08_CM","CM_RISK_wm",2983,3111,"set_label(cm_riskw_unavoid, label = ""Currently married women with unavoidable risk - first order birth between age 18 and 34"")) "
"IRdata_RISK","IRdata_RISK","cm_riskw_u18","cm_riskw_u18","Currently married women less than 18 years","Currently married women less than 18 years","Chap08_CM","CM_RISK_wm",3232,3311,"set_label(cm_riskw_u18, label = ""Currently married women less than 18 years"")) "
"IRdata_RISK","IRdata_RISK","cm_riskw_o34","cm_riskw_o34","Currently married women over 34 years","Currently married women over 34 years","Chap08_CM","CM_RISK_wm",3432,3506,"set_label(cm_riskw_o34, label = ""Currently married women over 34 years"")) "
"IRdata_RISK","IRdata_RISK","cm_riskw_interval","cm_riskw_interval","Currently married women with <24mos since preceding birth","Currently married women with <24mos since preceding birth","Chap08_CM","CM_RISK_wm",3637,3736,"set_label(cm_riskw_interval, label = ""Currently married women with <24mos since preceding birth"")) "
"IRdata_RISK","IRdata_RISK","cm_riskw_order","cm_riskw_order","Currently married women with a birth order 4 or higher","Currently married women with a birth order 4 or higher","Chap08_CM","CM_RISK_wm",3861,3954,"set_label(cm_riskw_order, label = ""Currently married women with a birth order 4 or higher"")) "
"IRdata_RISK","IRdata_RISK","cm_riskw_any_single","cm_riskw_any_single","Currently married women in any single high-risk category","Currently married women in any single high-risk category","Chap08_CM","CM_RISK_wm",4112,4212,"set_label(cm_riskw_any_single, label = ""Currently married women in any single high-risk category"")) "
"IRdata_RISK","IRdata_RISK","cm_riskw_mult1","cm_riskw_mult1","Currently married women with multiple risks - under age 18 and short interval","Currently married women with multiple risks - under age 18 and short interval","Chap08_CM","CM_RISK_wm",4425,4541,"set_label(cm_riskw_mult1, label = ""Currently married women with multiple risks - under age 18 and short interval"")) "
"IRdata_RISK","IRdata_RISK","cm_riskw_mult2","cm_riskw_mult2","Currently married women with multiple risks - over age 34 and short interval","Currently married women with multiple risks - over age 34 and short interval","Chap08_CM","CM_RISK_wm",4668,4783,"set_label(cm_riskw_mult2, label = ""Currently married women with multiple risks - over age 34 and short interval"")) "
"IRdata_RISK","IRdata_RISK","cm_riskw_mult3","cm_riskw_mult3","Currently married women with multiple risks - over age 34 and high order","Currently married women with multiple risks - over age 34 and high order","Chap08_CM","CM_RISK_wm",4910,5021,"set_label(cm_riskw_mult3, label = ""Currently married women with multiple risks - over age 34 and high order"")) "
"IRdata_RISK","IRdata_RISK","cm_riskw_mult4","cm_riskw_mult4","Currently married women with multiple risks - over age 34 and short interval and high order","Currently married women with multiple risks - over age 34 and short interval and high order","Chap08_CM","CM_RISK_wm",5148,5278,"set_label(cm_riskw_mult4, label = ""Currently married women with multiple risks - over age 34 and short interval and high order"")) "
"IRdata_RISK","IRdata_RISK","cm_riskw_mult5","cm_riskw_mult5","Currently married women with multiple risks - short interval and high order","Currently married women with multiple risks - short interval and high order","Chap08_CM","CM_RISK_wm",5405,5519,"set_label(cm_riskw_mult5, label = ""Currently married women with multiple risks - short interval and high order"")) "
"IRdata_RISK","IRdata_RISK","cm_riskw_any_mult","cm_riskw_any_mult","Currently married women in any multiple risk category","Currently married women in any multiple risk category","Chap08_CM","CM_RISK_wm",5692,5787,"set_label(cm_riskw_any_mult, label = ""Currently married women in any multiple risk category"")) "
"IRdata_RISK","IRdata_RISK","cm_riskw_any_avoid","cm_riskw_any_avoid","Currently married women in any avoidable high-risk category","Currently married women in any avoidable high-risk category","Chap08_CM","CM_RISK_wm",5924,6026,"set_label(cm_riskw_any_avoid, label = ""Currently married women in any avoidable high-risk category"")) "
"IRdata_RISK","IRdata_RISK","cm_riskw_none","cm_riskw_none","Currently married women not in any high-risk category","Currently married women not in any high-risk category","Chap08_CM","CM_RISK_wm",6173,6264,"set_label(cm_riskw_none, label = ""Currently married women not in any high-risk category"")) "
"IRdata_RISK","IRdata_RISK","cm_riskw_u18_avoid","cm_riskw_u18_avoid","Currently married women with individual avoidable risk - mothers less than 18 years","Currently married women with individual avoidable risk - mothers less than 18 years","Chap08_CM","CM_RISK_wm",6334,6460,"set_label(cm_riskw_u18_avoid, label = ""Currently married women with individual avoidable risk - mothers less than 18 years"")) "
"IRdata_RISK","IRdata_RISK","cm_riskw_o34_avoid","cm_riskw_o34_avoid","Currently married women with individual avoidable risk - mothers over 34 years","Currently married women with individual avoidable risk - mothers over 34 years","Chap08_CM","CM_RISK_wm",6533,6654,"set_label(cm_riskw_o34_avoid, label = ""Currently married women with individual avoidable risk - mothers over 34 years"")) "
"IRdata_RISK","IRdata_RISK","cm_riskw_interval_avoid","cm_riskw_interval_avoid","Currently married women with individual avoidable risk - born <24mos since preceding birth","Currently married women with individual avoidable risk - born <24mos since preceding birth","Chap08_CM","CM_RISK_wm",6738,6876,"set_label(cm_riskw_interval_avoid, label = ""Currently married women with individual avoidable risk - born <24mos since preceding birth"")) "
"IRdata_RISK","IRdata_RISK","cm_riskw_order_avoid","cm_riskw_order_avoid","Currently married women with individual avoidable risk - birth order 4 or higher","Currently married women with individual avoidable risk - birth order 4 or higher","Chap08_CM","CM_RISK_wm",6954,7084,"set_label(cm_riskw_order_avoid, label = ""Currently married women with individual avoidable risk - birth order 4 or higher""))      "
"IRMRARmerge","IRMRAR","empl","empl","Employment in the past 12 months","Employment in the past 12 months","Chap14_HV","HV_backgroundvars",882,944,"set_label(empl, label = ""Employment in the past 12 months""))  "
"IRMRARmerge","IRMRAR","poly_w","poly_w","Type of union","Type of union","Chap14_HV","HV_backgroundvars",1294,1339,"set_label(poly_w, label = ""Type of union""))  "
"IRMRARmerge","IRMRAR","poly_m","poly_m","Type of union","Type of union","Chap14_HV","HV_backgroundvars",1630,1675,"set_label(poly_m, label = ""Type of union""))  "
"IRMRARmerge","IRMRAR","poly_t","poly_t","Type of union","Type of union","Chap14_HV","HV_backgroundvars",1960,2005,"set_label(poly_t, label = ""Type of union""))  "
"IRMRARmerge","IRMRAR","timeaway","timeaway","Times slept away from home in past 12 months","Times slept away from home in past 12 months","Chap14_HV","HV_backgroundvars",2340,2416,"set_label(timeaway, label = ""Times slept away from home in past 12 months""))"
"IRMRARmerge","IRMRAR","timeaway12m","timeaway12m","Time away in the past 12 months","Time away in the past 12 months","Chap14_HV","HV_backgroundvars",2839,2907,"set_label(timeaway12m, label = ""Time away in the past 12 months""))  "
"IRMRARmerge","IRMRAR","preg","preg","Currently pregnant","Currently pregnant","Chap14_HV","HV_backgroundvars",3120,3166,"set_label(preg, label = ""Currently pregnant""))"
"IRMRARmerge","IRMRAR","ancplace","ancplace","ANC for last birth in past 3 years","ANC for last birth in past 3 years","Chap14_HV","HV_backgroundvars",4375,4443,"set_label(ancplace, label = ""ANC for last birth in past 3 years""))  "
"IRMRARmerge","IRMRAR","agesex","agesex","Age at first sexual intercourse","Age at first sexual intercourse","Chap14_HV","HV_backgroundvars",4755,4816,"set_label(agesex, label = ""Age at first sexual intercourse""))"
"IRMRARmerge","IRMRAR","numprtnr","numprtnr","Number of lifetime partners","Number of lifetime partners","Chap14_HV","HV_backgroundvars",5219,5278,"set_label(numprtnr, label = ""Number of lifetime partners""))"
"IRMRARmerge","IRMRAR","multisex","multisex","Multiple sexual partners in past 12 months","Multiple sexual partners in past 12 months","Chap14_HV","HV_backgroundvars",5705,5779,"set_label(multisex, label = ""Multiple sexual partners in past 12 months""))"
"IRMRARmerge","IRMRAR","prtnrcohab","prtnrcohab","Multiple sexual partners in past 12 months","Multiple sexual partners in past 12 months","Chap14_HV","HV_backgroundvars",6143,6219,"set_label(prtnrcohab, label = ""Multiple sexual partners in past 12 months""))"
"IRMRARmerge","IRMRAR","condomuse","condomuse","Condom use at last sexual intercourse in the past 12 months","Condom use at last sexual intercourse in the past 12 months","Chap14_HV","HV_backgroundvars",6606,6698,"set_label(condomuse, label = ""Condom use at last sexual intercourse in the past 12 months""))"
"IRMRARmerge","IRMRAR","paidsex","paidsex","Paid for sexual intercourse in the past 12 months","Paid for sexual intercourse in the past 12 months","Chap14_HV","HV_backgroundvars",7050,7130,"set_label(paidsex, label = ""Paid for sexual intercourse in the past 12 months""))"
"IRMRARmerge","IRMRAR","sti12m","sti12m","Had an STI or STI symptoms in the past 12 months","Had an STI or STI symptoms in the past 12 months","Chap14_HV","HV_backgroundvars",7594,7672,"set_label(sti12m, label = ""Had an STI or STI symptoms in the past 12 months""))"
"IRMRARmerge","IRMRAR","test_prior","test_prior","Prior HIV testing status and whether received test result","Prior HIV testing status and whether received test result","Chap14_HV","HV_backgroundvars",8096,8187,"set_label(test_prior, label = ""Prior HIV testing status and whether received test result""))"
"IRMRARmerge","IRMRAR","age_yng","age_yng","Age at first sexual intercourse","Age at first sexual intercourse","Chap14_HV","HV_backgroundvars",8567,8629,"set_label(age_yng, label = ""Age at first sexual intercourse""))"
"AR_PMRdata","ARPRIRMR","hv_hiv_test_wm","hv_hiv_test_wm","Testing status among women eligible for HIV testing","Testing status among women eligible for HIV testing","Chap14_HV","HV_TEST_COVG",2469,2558,"set_label(hv_hiv_test_wm, label = ""Testing status among women eligible for HIV testing""))"
"AR_PMRdata","ARPRIRMR","hv_hiv_test_mn","hv_hiv_test_mn","Testing status among men eligible for HIV testing","Testing status among men eligible for HIV testing","Chap14_HV","HV_TEST_COVG",4073,4161,"set_label(hv_hiv_test_mn, label = ""Testing status among men eligible for HIV testing"")) "
"AR_PMRdata","ARPRIRMR","hv_hiv_test_tot","hv_hiv_test_tot","Testing status among total eligible for HIV testing","Testing status among total eligible for HIV testing","Chap14_HV","HV_TEST_COVG",4988,5079,"set_label(hv_hiv_test_tot, label = ""Testing status among total eligible for HIV testing"")) "
"IRMRARmerge","IRMRAR","hv_hiv_pos","hv_hiv_pos","HIV positive test result","HIV positive test result","Chap14_HV","HV_PREV",1984,2044,"set_label(hv_hiv_pos, label = ""HIV positive test result""))  "
"IRMRARmerge","IRMRAR","hv_hiv1_pos","hv_hiv1_pos","HIV-1 positive test result","HIV-1 positive test result","Chap14_HV","HV_PREV",2268,2331,"set_label(hv_hiv1_pos, label = ""HIV-1 positive test result""))  "
"IRMRARmerge","IRMRAR","hv_hiv2_pos","hv_hiv2_pos","HIV-2 positive test result","HIV-2 positive test result","Chap14_HV","HV_PREV",2543,2606,"set_label(hv_hiv2_pos, label = ""HIV-2 positive test result""))  "
"IRMRARmerge","IRMRAR","hv_hiv1or2_pos","hv_hiv1or2_pos","HIV-1 or HIV-2 positive test result","HIV-1 or HIV-2 positive test result","Chap14_HV","HV_PREV",2861,2936,"set_label(hv_hiv1or2_pos, label = ""HIV-1 or HIV-2 positive test result""))  "
"IRMRARmerge","IRMRAR","hv_ever_test","hv_ever_test","Ever tested for HIV and received result of most recent test","Ever tested for HIV and received result of most recent test","Chap14_HV","HV_PREV",3207,3304,"set_label(hv_ever_test, label = ""Ever tested for HIV and received result of most recent test""))  "
"IRMRARmerge","IRMRAR","hv_pos_ever_test","hv_pos_ever_test","Ever tested for HIV and received result of most recent test among HIV positive","Ever tested for HIV and received result of most recent test among HIV positive","Chap14_HV","HV_PREV",3621,3741,"set_label(hv_pos_ever_test, label = ""Ever tested for HIV and received result of most recent test among HIV positive""))  "
"IRMRARmerge","IRMRAR","hv_12m_test","hv_12m_test","Tested in the past 12 months and received result","Tested in the past 12 months and received result","Chap14_HV","HV_PREV",4048,4133,"set_label(hv_12m_test, label = ""Tested in the past 12 months and received result""))  "
"IRMRARmerge","IRMRAR","hv_pos_12m_test","hv_pos_12m_test","Tested in the past 12 months and received result among HIV positive","Tested in the past 12 months and received result among HIV positive","Chap14_HV","HV_PREV",4489,4598,"set_label(hv_pos_12m_test, label = ""Tested in the past 12 months and received result among HIV positive""))   "
"IRMRARmerge","IRMRAR","hv_more12m_test","hv_more12m_test","Tested 12 or more months ago and received result","Tested 12 or more months ago and received result","Chap14_HV","HV_PREV",4919,5008,"set_label(hv_more12m_test, label = ""Tested 12 or more months ago and received result""))  "
"IRMRARmerge","IRMRAR","hv_pos_more12m_test","hv_pos_more12m_test","Tested 12 or more months ago and received result among HIV positive","Tested 12 or more months ago and received result among HIV positive","Chap14_HV","HV_PREV",5378,5491,"set_label(hv_pos_more12m_test, label = ""Tested 12 or more months ago and received result among HIV positive""))   "
"IRMRARmerge","IRMRAR","hv_ever_noresult","hv_ever_noresult","Ever tested for HIV and did not receive the result of most recent test","Ever tested for HIV and did not receive the result of most recent test","Chap14_HV","HV_PREV",5816,5929,"set_label(hv_ever_noresult, label = ""Ever tested for HIV and did not receive the result of most recent test""))   "
"IRMRARmerge","IRMRAR","hv_pos_ever_noresult","hv_pos_ever_noresult","Ever tested for HIV and did not receive the result of most recent test among HIV positive","Ever tested for HIV and did not receive the result of most recent test among HIV positive","Chap14_HV","HV_PREV",6304,6440,"set_label(hv_pos_ever_noresult, label = ""Ever tested for HIV and did not receive the result of most recent test among HIV positive""))   "
"IRMRARmerge","IRMRAR","hv_nottested","hv_nottested","Not previously tested","Not previously tested","Chap14_HV","HV_PREV",6698,6758,"set_label(hv_nottested, label = ""Not previously tested""))   "
"IRMRARmerge","IRMRAR","hv_pos_nottested","hv_pos_nottested","Not previously tested among HIV positive","Not previously tested among HIV positive","Chap14_HV","HV_PREV",7065,7147,"set_label(hv_pos_nottested, label = ""Not previously tested among HIV positive""))  "
"IRMRARmerge","IRMRAR","hv_neg_ever_test","hv_neg_ever_test","Ever tested for HIV and received result of most recent test among HIV negative","Ever tested for HIV and received result of most recent test among HIV negative","Chap14_HV","HV_PREV",7512,7632,"set_label(hv_neg_ever_test, label = ""Ever tested for HIV and received result of most recent test among HIV negative""))  "
"IRMRARmerge","IRMRAR","hv_neg_12m_test","hv_neg_12m_test","Tested in the past 12 months and received result among HIV negative","Tested in the past 12 months and received result among HIV negative","Chap14_HV","HV_PREV",8035,8143,"set_label(hv_neg_12m_test, label = ""Tested in the past 12 months and received result among HIV negative""))  "
"IRMRARmerge","IRMRAR","hv_neg_more12m_test","hv_neg_more12m_test","Tested 12 or more months ago and received result among HIV negative","Tested 12 or more months ago and received result among HIV negative","Chap14_HV","HV_PREV",8561,8673,"set_label(hv_neg_more12m_test, label = ""Tested 12 or more months ago and received result among HIV negative""))  "
"IRMRARmerge","IRMRAR","hv_neg_ever_noresult","hv_neg_ever_noresult","Ever tested for HIV and did not receive the result of most recent test among HIV negative","Ever tested for HIV and did not receive the result of most recent test among HIV negative","Chap14_HV","HV_PREV",9095,9230,"set_label(hv_neg_ever_noresult, label = ""Ever tested for HIV and did not receive the result of most recent test among HIV negative""))  "
"IRMRARmerge","IRMRAR","hv_neg_nottested","hv_neg_nottested","Not previously tested among HIV negative","Not previously tested among HIV negative","Chap14_HV","HV_PREV",9585,9669,"set_label(hv_neg_nottested, label = ""Not previously tested among HIV negative""))    "
"IRMRARmerge","IRMRAR","hv_hiv_circum_skilled","hv_hiv_circum_skilled","Circumcised by a health professional","Circumcised by a health professional","Chap14_HV","HV_CIRCUM",1246,1329,"set_label(hv_hiv_circum_skilled, label = ""Circumcised by a health professional""))  "
"IRMRARmerge","IRMRAR","hv_hiv_circum_trad","hv_hiv_circum_trad","Circumcised by a traditional practitioner, family, or friend","Circumcised by a traditional practitioner, family, or friend","Chap14_HV","HV_CIRCUM",1666,1770,"set_label(hv_hiv_circum_trad, label = ""Circumcised by a traditional practitioner, family, or friend""))  "
"IRMRARmerge","IRMRAR","hv_hiv_circum_pos","hv_hiv_circum_pos","Uncircumcised","Uncircumcised","Chap14_HV","HV_CIRCUM",2358,2412,"set_label(hv_hiv_circum_pos, label = ""Uncircumcised""))"
"CRARmerge","CRAR","hv_couple_hiv_status","hv_couple_hiv_status","HIV status for couples living in the same household both of whom had HIV test in survey","HIV status for couples living in the same household both of whom had HIV test in survey","Chap14_HV","HV_PREV_CR",1473,1604,"set_label(hv_couple_hiv_status, label = ""HIV status for couples living in the same household both of whom had HIV test in survey""))"
"MRdata","MRdata","ms_sex_never_male","ms_sex_never","Never had sex male men","Never had sex","Chap04_MS","MS_SEX_M",3252,3306,"set_variable_labels(ms_sex_never = ""Never had sex"")   "
"MRdata","MRdata","ms_afs_15_male","ms_afs_15","First sex by age 15 male men","First sex by age 15","Chap04_MS","MS_SEX_M",3471,3527,"set_variable_labels(ms_afs_15 = ""First sex by age 15"")  "
"MRdata","MRdata","ms_afs_18_male","ms_afs_18","First sex by age 18 male men","First sex by age 18","Chap04_MS","MS_SEX_M",3692,3748,"set_variable_labels(ms_afs_18 = ""First sex by age 18"")  "
"MRdata","MRdata","ms_afs_20_male","ms_afs_20","First sex by age 20 male men","First sex by age 20","Chap04_MS","MS_SEX_M",3913,3969,"set_variable_labels(ms_afs_20 = ""First sex by age 20"")  "
"MRdata","MRdata","ms_afs_22_male","ms_afs_22","First sex by age 22 male men","First sex by age 22","Chap04_MS","MS_SEX_M",4134,4190,"set_variable_labels(ms_afs_22 = ""First sex by age 22"")  "
"MRdata","MRdata","ms_afs_25_male","ms_afs_25","First sex by age 25 male men","First sex by age 25","Chap04_MS","MS_SEX_M",4355,4412,"set_variable_labels(ms_afs_25 = ""First sex by age 25"")   "
"MRdata","MRdata","ms_sex_recent_male","ms_sex_recent","Recent sexual activity male men","Recent sexual activity","Chap04_MS","MS_SEX_M",4945,5012,"set_variable_labels(ms_sex_recent = ""Recent sexual activity"")      "
"MRdata","MRdata","ms_mar_union_male","ms_mar_union","Currently in union male men","Currently in union","Chap04_MS","MS_MAR_M",3302,3360,"set_variable_labels(ms_mar_union = ""Currently in union"")  "
"MRdata","MRdata","ms_mar_never_male","ms_mar_never","Never in union male men","Never in union","Chap04_MS","MS_MAR_M",3540,3594,"set_variable_labels(ms_mar_never = ""Never in union"")  "
"MRdata","MRdata","ms_wives_num","ms_wives_num","Number of wives","Number of wives","Chap04_MS","MS_MAR_M",3822,3879,"set_variable_labels(ms_wives_num = ""Number of wives"")    "
"MRdata","MRdata","ms_afm_15_male","ms_afm_15","First marriage by age 15 male men","First marriage by age 15","Chap04_MS","MS_MAR_M",4142,4205,"set_variable_labels(ms_afm_15 = ""First marriage by age 15"") 	 	"
"MRdata","MRdata","ms_afm_18_male","ms_afm_18","First marriage by age 18 male men","First marriage by age 18","Chap04_MS","MS_MAR_M",4372,4435,"set_variable_labels(ms_afm_18 = ""First marriage by age 18"") 	 	"
"MRdata","MRdata","ms_afm_20_male","ms_afm_20","First marriage by age 20 male men","First marriage by age 20","Chap04_MS","MS_MAR_M",4602,4665,"set_variable_labels(ms_afm_20 = ""First marriage by age 20"") 	 	"
"MRdata","MRdata","ms_afm_22_male","ms_afm_22","First marriage by age 22 male men","First marriage by age 22","Chap04_MS","MS_MAR_M",4832,4895,"set_variable_labels(ms_afm_22 = ""First marriage by age 22"") 	 	"
"MRdata","MRdata","ms_afm_25_male","ms_afm_25","First marriage by age 25 male men","First marriage by age 25","Chap04_MS","MS_MAR_M",5062,5131,"set_variable_labels(ms_afm_25 = ""First marriage by age 25"")  	 	 	 	 "
"IRdata","IRdata","ms_sex_never_female","ms_sex_never","Never had sex female women","Never had sex","Chap04_MS","MS_SEX_F",3328,3382,"set_variable_labels(ms_sex_never = ""Never had sex"")   "
"IRdata","IRdata","ms_afs_15_female","ms_afs_15","First sex by age 15 female women","First sex by age 15","Chap04_MS","MS_SEX_F",3545,3601,"set_variable_labels(ms_afs_15 = ""First sex by age 15"")  "
"IRdata","IRdata","ms_afs_18_female","ms_afs_18","First sex by age 18 female women","First sex by age 18","Chap04_MS","MS_SEX_F",3764,3820,"set_variable_labels(ms_afs_18 = ""First sex by age 18"")  "
"IRdata","IRdata","ms_afs_20_female","ms_afs_20","First sex by age 20 female women","First sex by age 20","Chap04_MS","MS_SEX_F",3983,4039,"set_variable_labels(ms_afs_20 = ""First sex by age 20"")  "
"IRdata","IRdata","ms_afs_22_female","ms_afs_22","First sex by age 22 female women","First sex by age 22","Chap04_MS","MS_SEX_F",4202,4258,"set_variable_labels(ms_afs_22 = ""First sex by age 22"")  "
"IRdata","IRdata","ms_afs_25_female","ms_afs_25","First sex by age 25 female women","First sex by age 25","Chap04_MS","MS_SEX_F",4421,4479,"set_variable_labels(ms_afs_25 = ""First sex by age 25"")    "
"IRdata","IRdata","ms_sex_recent_female","ms_sex_recent","Recent sexual activity female women","Recent sexual activity","Chap04_MS","MS_SEX_F",5008,5077,"set_variable_labels(ms_sex_recent = ""Recent sexual activity"")        "
"IRdata","IRdata","ms_mar_union_female","ms_mar_union","Currently in union female women","Currently in union","Chap04_MS","MS_MAR_F",3371,3440,"set_variable_labels(ms_mar_union = ""Currently in union"")             "
"IRdata","IRdata","ms_mar_never_female","ms_mar_never","Never in union female women","Never in union","Chap04_MS","MS_MAR_F",3619,3675,"set_variable_labels(ms_mar_never = ""Never in union"")    "
"IRdata","IRdata","ms_cowives_num","ms_cowives_num","Number of co-wives","Number of co-wives","Chap04_MS","MS_MAR_F",4015,4079,"set_variable_labels(ms_cowives_num = ""Number of co-wives"")      "
"IRdata","IRdata","ms_cowives_any","ms_cowives_any","One or more co-wives","One or more co-wives","Chap04_MS","MS_MAR_F",4301,4377,"set_variable_labels(ms_cowives_any  = ""One or more co-wives"")               "
"IRdata","IRdata","ms_afm_15_female","ms_afm_15","First marriage by age 15 female women","First marriage by age 15","Chap04_MS","MS_MAR_F",4620,4692,"set_variable_labels(ms_afm_15 = ""First marriage by age 15"")             "
"IRdata","IRdata","ms_afm_18_female","ms_afm_18","First marriage by age 18 female women","First marriage by age 18","Chap04_MS","MS_MAR_F",4853,4914,"set_variable_labels(ms_afm_18 = ""First marriage by age 18"")  "
"IRdata","IRdata","ms_afm_20_female","ms_afm_20","First marriage by age 20 female women","First marriage by age 20","Chap04_MS","MS_MAR_F",5075,5136,"set_variable_labels(ms_afm_20 = ""First marriage by age 20"")  "
"IRdata","IRdata","ms_afm_22_female","ms_afm_22","First marriage by age 22 female women","First marriage by age 22","Chap04_MS","MS_MAR_F",5297,5358,"set_variable_labels(ms_afm_22 = ""First marriage by age 22"")  "
"IRdata","IRdata","ms_afm_25_female","ms_afm_25","First marriage by age 25 female women","First marriage by age 25","Chap04_MS","MS_MAR_F",5519,5589,"set_variable_labels(ms_afm_25 = ""First marriage by age 25"")   	 	 	 	 "
"MRdata","MRdata","rc_edu_male","rc_edu","Highest level of schooling attended or completed male men","Highest level of schooling attended or completed","Chap03_RC","RC_CHAR_MN",3112,3191,"set_label(rc_edu, label = ""Highest level of schooling attended or completed"")) "
"MRdata","MRdata","rc_litr_cats_male","rc_litr_cats","Level of literacy male men","Level of literacy","Chap03_RC","RC_CHAR_MN",3947,4001,"set_label(rc_litr_cats, label = ""Level of literacy"")) "
"MRdata","MRdata","rc_litr_male","rc_litr","Literate male men","Literate","Chap03_RC","RC_CHAR_MN",4160,4201,"set_label(rc_litr, label = ""Literate""))  "
"MRdata","MRdata","rc_media_newsp_male","rc_media_newsp","Reads a newspaper at least once a week male men","Reads a newspaper at least once a week","Chap03_RC","RC_CHAR_MN",4438,4515,"set_label(rc_media_newsp, label = ""Reads a newspaper at least once a week"")) "
"MRdata","MRdata","rc_media_tv_male","rc_media_tv","Watches television at least once a week male men","Watches television at least once a week","Chap03_RC","RC_CHAR_MN",4708,4783,"set_label(rc_media_tv, label = ""Watches television at least once a week"")) "
"MRdata","MRdata","rc_media_radio_male","rc_media_radio","Listens to radio at least once a week male men","Listens to radio at least once a week","Chap03_RC","RC_CHAR_MN",4989,5065,"set_label(rc_media_radio, label = ""Listens to radio at least once a week"")) "
